player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Jaylen Henderson,146054,QB,FRESNO ST,1,0.0,0,3,169,0.0,1,1,3.0,3.83,0,0,0.0,0.0,0,1,,3,100.0,0,0,,,,,62.7,45.0,66.6,50.9,,57.3,0,0,3,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0,0.0,1,1,3.0,3.83,0,0,0.0,0.0,0,1,,3,100.0,0,0,,,,,62.7,45.0,66.6,50.9,,57.3,0,0,3,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jacob Huesman,41939,QB,APP STATE,1,100.0,0,3,108,66.7,3,3,4.7,1.77,0,0,0.0,66.7,2,0,0.0,3,100.0,0,1,,,,,63.3,50.3,0.0,49.9,,63.1,0,0,4,,115.3,0.0,0,0,0,0,1,0,0.0,13,4.3,0.0,1,1,6.0,1.6,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,,61.8,45.8,0.0,46.1,,63.1,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,2,2,4.0,1.85,0,0,0.0,100.0,2,0,0.0,2,66.7,0,1,,,,,61.8,62.4,65.5,62.3,,,0,0,2,,133.3,0.0,0,0,0,0,1,0,0.0,13,6.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.5
Haaziq Daniels,125263,QB,AIR FORCE,1,-100.0,0,2,101,100.0,1,1,29.0,4.45,0,1,50.0,100.0,1,1,0.0,2,100.0,0,1,,,,,69.7,78.2,76.8,79.0,,66.9,0,0,3,100.0,118.8,50.0,1,0,0,0,0,0,0.0,33,33.0,100.0,1,1,29.0,4.45,0,1,50.0,100.0,1,1,0.0,2,100.0,0,1,,,,,69.7,78.2,76.8,79.0,,66.9,0,0,3,100.0,118.8,50.0,1,0,0,0,0,0,0.0,33,33.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-33.0
Armani Rogers,40034,QB,OHIO,1,-50.0,0,2,259,0.0,1,1,17.0,2.7,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,75.3,77.0,74.0,47.6,,74.7,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,2,6.5,1.65,0,0,0.0,50.0,1,0,0.0,2,100.0,0,0,,,,,75.3,78.4,74.0,50.0,,74.7,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,57.9,63.6,58.0,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,0,100.0,1,1,-4.0,0.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,-2.0
Miles Kendrick,77673,QB,KANSAS,1,-50.0,0,2,198,50.0,2,2,17.0,2.8,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,,61.8,55.6,71.4,53.6,,,0,0,2,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5,50.0,2,2,17.0,2.8,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,,61.8,55.6,71.4,53.6,,,0,0,2,,58.3,0.0,0,0,0,0,0,0,0.0,7,3.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.5
Jay Rose,55118,TE,UCONN,1,-50.0,0,2,146,50.0,2,2,24.0,3.5,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,49.8,66.1,67.7,80.3,66.8,67.5,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,26,13.0,50.0,2,2,24.0,3.5,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,73.1,65.0,64.8,80.0,66.8,66.4,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,26,13.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,31.6,62.9,59.1,73.5,,58.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,47.5,71.1,,53.3,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-13.0
Luke McCaffrey,101634,QB,RICE,1,100.0,0,2,275,100.0,1,1,8.0,5.0,0,0,0.0,100.0,1,2,0.0,2,100.0,0,1,,,,,64.4,80.3,70.7,77.7,,62.7,0,0,2,0.0,118.8,0.0,0,1,0,0,0,0,0.0,15,15.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,62.5,72.8,70.1,,,63.3,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,8.0,5.0,0,0,0.0,100.0,1,2,0.0,2,100.0,0,1,,,,,61.8,72.5,65.5,77.7,,57.3,0,0,2,0.0,118.8,0.0,0,1,0,0,0,0,0.0,15,15.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,15.0
Tucker Gleason,122475,QB,TOLEDO,1,-50.0,0,2,316,100.0,2,2,8.0,2.7,0,0,0.0,50.0,1,0,50.0,2,100.0,1,1,,,,,64.4,70.4,70.4,75.3,,58.2,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,20,10.0,100.0,2,2,8.0,2.7,0,0,0.0,50.0,1,0,50.0,2,100.0,1,1,,,,,64.4,70.4,70.4,75.3,,58.2,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,20,10.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-10.0
Garrett Dzuro,64526,QB,UMASS,1,0.0,0,2,216,0.0,1,1,19.0,3.2,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,61.8,26.0,67.4,26.9,,57.3,0,1,2,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0,0.0,1,1,19.0,3.2,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,61.8,26.0,67.4,26.9,,57.3,0,1,2,0.0,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Javion Posey,97606,QB,FAU,1,-100.0,0,2,165,,0,0,,8.0,0,0,,,0,1,,1,50.0,0,0,,,,,63.7,57.1,74.2,,55.4,60.6,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,63.7,68.0,72.6,60.4,,63.2,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,0,,8.0,0,0,,,0,1,,1,50.0,0,0,,,,,60.3,50.6,70.4,,55.4,57.3,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,100.0,1,1,-6.0,3.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,61.9,63.4,60.4,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,-11.0
Anthony Richardson,124393,QB,FLORIDA,1,-100.0,0,1,163,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,69.7,59.4,70.1,48.5,,64.2,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,,100.0,1,1,-5.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,69.6,60.2,70.4,50.0,,64.2,0,0,2,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-5.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,-8.0
Tyler Snead,90863,WR,E CAROLINA,1,0.0,0,1,156,0.0,1,1,18.0,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,60.0,62.4,60.0,73.1,64.6,63.8,76.3,54.8,65.8,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,18.0,3.4,0,0,0.0,0.0,0,1,,1,100.0,0,0,60.0,62.4,60.0,73.1,64.6,64.7,76.1,54.8,67.0,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,57.4,69.0,,57.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,59.0,65.6,,59.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Kyle Williams,128374,WR,UNLV,1,0.0,0,1,325,,0,0,,6.7,0,0,,,0,0,,1,100.0,0,0,,,,70.7,63.7,54.6,78.3,,56.2,57.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,6.7,0,0,,,0,0,,1,100.0,0,0,,,,73.1,64.6,56.7,77.6,,58.5,57.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,68.4,73.4,,67.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,73.1,64.1,77.5,70.2,,74.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Deuce Hogan,129470,QB,IOWA,1,-100.0,0,1,192,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,60.0,0.0,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,52.7,0.0,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,1.3,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,-2.0
Jahan Dotson,84375,WR,PENN STATE,1,100.0,0,1,266,100.0,1,1,11.0,4.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,77.5,67.6,75.3,78.5,72.6,74.1,57.7,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,79.3,68.2,76.9,78.5,,77.5,57.7,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,11.0,4.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,62.7,71.0,72.6,55.3,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,70.7,62.9,67.6,70.7,,66.2,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,21.0
Carl Richardson,129735,QB,NWESTERN,1,0.0,0,1,256,0.0,1,1,26.0,2.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,52.1,68.1,51.9,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,26.0,2.3,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,52.1,68.1,51.9,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jack Miller III,129754,QB,OHIO STATE,1,0.0,0,1,260,0.0,1,1,-1.0,2.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,65.9,45.5,69.1,55.3,,54.1,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,65.5,50.1,68.6,,,54.1,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,-1.0,2.5,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,54.8,63.6,55.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Alan Bowman,77679,QB,MICHIGAN,1,0.0,0,1,222,0.0,1,1,6.0,1.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,53.9,63.6,54.1,,,0,1,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,6.0,1.7,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,53.9,63.6,54.1,,,0,1,1,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Drew Cassens,130544,TE,N ILLINOIS,1,0.0,0,1,254,0.0,1,1,9.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,43.5,60.0,26.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,9.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,43.5,60.0,26.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Aaron Allen,78494,QB,LA TECH,1,0.0,0,1,208,0.0,1,1,30.0,1.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,49.6,63.6,49.9,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,30.0,1.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,49.6,63.6,49.9,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Joey Gatewood,82088,QB,UCF,1,0.0,0,1,323,,0,1,,4.7,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,68.7,62.7,69.1,60.0,,62.6,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,68.6,64.7,68.6,,,62.6,0,0,0,,0.0,,0,0,0,0,0,0,,0,,,0,1,,4.7,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,59.7,63.6,60.0,,,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Evan Conley,97783,QB,LOUISVILLE,1,0.0,0,1,210,0.0,1,1,2.0,1.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,2.0,1.9,0,0,0.0,0.0,0,1,,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jordan Moore,143865,QB,DUKE,1,0.0,0,1,154,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,0,,,,,67.5,47.7,68.1,60.0,,57.5,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,4.2,0,0,,,0,1,,1,100.0,0,0,,,,,67.5,47.7,68.1,60.0,,57.5,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Justin Lynch,144392,QB,TEMPLE,1,-100.0,0,1,306,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,62.5,54.1,63.6,,,57.4,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,63.7,55.1,65.5,61.0,,57.4,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,0.6,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0
Caleb Williams,144622,QB,OKLAHOMA,1,-100.0,0,1,261,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,11.1,35.1,63.6,,,49.4,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,9.1,33.9,65.5,60.4,,49.4,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,100.0,0,1,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,18,18.0,-18.0
J.J. McCarthy,144918,QB,MICHIGAN,1,-100.0,0,1,222,100.0,1,1,37.0,2.4,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,,,,,67.5,91.7,70.4,87.4,,70.5,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,56,56.0,100.0,1,1,37.0,2.4,0,1,100.0,100.0,1,0,0.0,1,100.0,0,1,,,,,67.5,91.7,70.4,87.4,,70.5,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,56,56.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-56.0
Vontravious Hall,83526,QB,NEW MEXICO,1,0.0,0,1,241,,0,0,,2.5,0,0,,,0,1,,1,100.0,0,0,,,,70.7,66.9,66.7,70.0,60.0,73.8,61.1,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,2.5,0,0,,,0,1,,1,100.0,0,0,,,,70.7,66.9,60.7,70.2,60.0,61.1,61.1,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,68.2,63.5,,89.5,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,60.9,64.8,,60.6,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Jack West,83558,QB,STANFORD,1,0.0,0,1,300,,0,0,,5.2,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,53.9,63.6,,,57.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,5.2,0,0,,,0,0,,1,100.0,0,0,,,,,60.3,53.9,63.6,,,57.3,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Chandler Fields,97286,QB,LA LAFAYET,1,-100.0,0,1,207,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-3.0,1.0,0,0,0.0,100.0,1,0,0.0,1,100.0,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,-9.0
Matt Naranjo,44994,P,BOWL GREEN,1,0.0,0,1,122,0.0,1,1,3.0,2.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,49.5,70.3,44.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,3.0,2.3,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,49.5,70.3,44.6,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Matt Alaimo,84066,TE,RUTGERS,1,0.0,0,1,278,0.0,1,1,10.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,28.5,72.1,27.4,57.1,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,0.0,1,1,10.0,1.9,0,0,0.0,0.0,0,0,,1,100.0,0,0,,,,,60.3,28.3,71.7,27.4,57.1,,0,0,1,,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,58.8,67.9,,56.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,56.9,66.5,,56.1,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
