player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_overall_tackle,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_pass_rush_defense,blitz_grades_run,blitz_grades_tackle,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_overall_tackle,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_pass_rush_defense,no_blitz_grades_run,no_blitz_grades_tackle,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_overall_tackle,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_pass_rush_defense,no_pressure_grades_run,no_pressure_grades_tackle,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_overall_tackle,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_pass_rush_defense,pressure_grades_run,pressure_grades_tackle,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Devon Dampier,171556,QB,UTAH,1,25,66.7,3,4,8.7,2.13,1,0,0.0,50.0,2,1,0.0,4,16.0,0,1,,,,,63.8,61.3,68.7,,61.2,,,,,0,0,5,0.0,60.4,0.0,0,0,0,0,0,0,0.0,16,4.0,0,328,74.2,79.5,81.0,65.8,68.4,19,21,11.1,2.19,2,3,14.3,61.9,13,2,0.0,21,84.0,0,7,,,,,67.2,84.8,72.5,,84.0,,,,,0,0,21,0.0,140.3,0.0,0,0,0,0,3,1,4.8,237,11.3,78.9,19,22,8.8,2.1,3,2,8.7,68.2,15,0,0.0,22,88.0,0,8,,,,,67.5,86.4,72.8,,85.5,,,,,0,0,23,,146.4,0.0,0,0,0,0,3,0,0.0,253,11.5,0,0.0,3,3,23.3,2.77,0,1,33.3,0.0,0,3,,3,12.0,0,0,,,,,62.7,54.8,67.4,,54.6,,,,,0,0,3,0.0,39.6,0.0,0,0,0,0,0,1,33.3,0,0.0
Dru DeShields,176094,QB,KENT STATE,1,24,37.5,8,9,22.6,3.74,0,2,18.2,33.3,3,4,0.0,9,37.5,0,3,,,,,65.6,62.0,70.4,,61.8,,,,,0,0,11,0.0,100.7,0.0,0,0,0,1,1,1,9.1,73,8.1,0,201,68.6,59.6,60.8,53.9,81.8,11,13,9.0,3.34,0,1,6.7,61.5,8,3,11.1,15,62.5,1,4,,,,,66.7,56.9,71.8,,59.6,,,56.7,,0,1,17,33.3,89.9,6.7,1,1,0,2,1,1,5.9,134,10.3,62.5,16,17,12.7,2.85,0,1,5.3,52.9,9,0,10.0,17,70.8,1,4,,,,,67.0,52.3,72.2,,52.3,,,,,0,1,19,,77.1,0.0,0,0,0,1,1,2,10.5,146,8.6,0,66.7,3,5,25.7,5.06,0,2,28.6,40.0,2,7,0.0,7,29.2,0,3,,,,,65.1,71.3,69.8,,76.0,,,56.7,,0,0,9,14.3,125.8,14.3,1,1,0,2,1,0,0.0,61,12.2
Drew Mestemaker,190616,QB,N TEXAS,1,24,100.0,5,5,4.6,1.94,0,0,0.0,80.0,4,1,20.0,5,20.8,1,3,,,,,63.8,80.8,68.1,,80.2,,,,,0,0,5,0.0,108.3,0.0,0,0,0,0,0,0,0.0,50,10.0,0,251,67.9,90.4,90.2,,89.5,19,19,10.6,2.99,0,1,4.5,84.2,16,5,5.9,19,79.2,1,11,,,,,67.4,88.9,72.7,,87.9,,,,,0,0,22,0.0,158.3,0.0,0,0,0,0,3,1,4.5,316,16.6,94.4,18,18,8.7,2.21,0,1,5.3,88.9,16,0,5.9,18,75.0,1,10,,,,,67.0,87.0,72.2,,86.1,,,,,0,0,19,,137.3,0.0,0,0,0,0,1,1,5.3,256,14.2,0,83.3,6,6,11.2,4.48,0,0,0.0,66.7,4,6,20.0,6,25.0,1,4,,,,,64.9,84.6,69.5,,83.8,,,,,0,0,8,0.0,149.3,0.0,0,0,0,0,2,0,0.0,110,18.3
Miller Moss,70727,QB,LOUISVILLE,1,24,42.9,7,8,6.7,3.11,0,0,0.0,37.5,3,6,0.0,10,41.7,0,5,,,,,17.6,27.7,70.1,,31.9,,,43.7,,0,0,10,0.0,90.6,0.0,0,2,0,1,1,2,20.0,34,4.3,0,210,16.7,57.6,61.5,49.3,75.0,12,13,9.6,2.82,0,1,7.1,69.2,9,3,0.0,14,58.3,0,6,,,,,21.3,80.7,71.4,,80.0,,,,,0,0,15,33.3,146.8,7.1,1,0,1,0,2,1,6.7,148,11.4,71.4,14,15,7.7,2.33,0,0,0.0,66.7,10,0,0.0,15,62.5,0,7,,,,,66.5,81.2,71.6,,80.5,,,,,0,0,16,,138.1,0.0,0,0,1,0,3,0,0.0,147,9.8,0,40.0,5,6,10.8,3.96,0,1,16.7,33.3,2,9,0.0,9,37.5,0,4,,,,,5.0,26.6,69.8,,29.2,,,43.7,,0,0,9,11.1,54.2,11.1,1,2,0,1,0,3,33.3,35,5.8
Alonza Barnett III,156710,QB,JAMES MAD,1,23,57.1,7,7,8.4,2.53,0,0,0.0,57.1,4,3,0.0,8,34.8,0,3,,,,,65.1,37.9,69.8,,39.8,,,57.3,,0,1,9,0.0,36.9,0.0,0,1,0,0,0,1,11.1,45,6.4,0,197,71.8,70.1,69.1,63.0,85.7,14,14,14.3,2.43,0,2,14.3,78.6,11,3,8.3,15,65.2,1,7,,,,,66.4,88.1,71.4,,87.2,,,,,0,0,15,33.3,154.5,6.7,1,0,0,0,3,0,0.0,162,11.6,82.4,17,17,11.6,2.3,0,2,11.1,76.5,13,0,7.1,17,73.9,1,9,,,,,66.8,90.3,72.0,,90.0,,,,,0,0,18,,144.5,0.0,0,0,0,0,2,0,0.0,161,9.5,0,50.0,4,4,15.5,2.93,0,0,0.0,50.0,2,6,0.0,6,26.1,0,1,,,,,64.2,26.0,68.6,,26.2,,,57.3,,0,1,6,16.7,91.7,16.7,1,1,0,0,1,1,16.7,46,11.5
Anthony Colandrea,170131,QB,UNLV,1,23,100.0,4,5,4.3,2.05,0,0,0.0,80.0,4,1,0.0,6,26.1,0,4,,,,,64.6,75.7,69.1,,71.2,,,63.2,,0,0,7,0.0,108.3,0.0,0,1,0,1,0,0,0.0,50,10.0,0,325,69.5,88.6,83.5,77.9,75.0,16,17,13.1,3.0,0,2,10.5,64.7,11,4,8.3,17,73.9,1,8,,,,,67.0,83.6,72.2,,82.7,,,,,0,2,19,0.0,88.1,0.0,0,0,0,1,1,2,10.5,220,12.9,82.4,17,17,8.5,2.43,0,1,5.0,76.5,13,0,7.1,18,78.3,1,10,,,,,67.2,84.1,72.5,,81.8,,,63.2,,0,1,21,,109.9,0.0,0,1,0,0,1,1,4.8,200,11.8,0,66.7,3,5,27.7,3.9,0,1,20.0,40.0,2,5,0.0,5,21.7,0,2,,,,,63.8,74.1,68.1,,73.6,,,,,0,1,5,0.0,47.9,0.0,0,0,0,2,0,1,20.0,70,14.0
Colton Joseph,172283,QB,DOMINION,1,23,22.2,9,9,12.0,2.17,0,0,0.0,22.2,2,3,0.0,10,43.5,0,1,,,,,65.6,43.3,70.4,,43.5,,,,,0,0,11,33.3,39.6,10.0,1,0,0,0,0,0,0.0,15,1.7,0,263,45.4,48.5,33.4,68.2,53.8,13,13,14.3,2.68,0,0,0.0,53.8,7,1,0.0,13,56.5,0,4,,,,,66.2,33.8,71.4,,34.3,,,,,0,1,15,0.0,44.1,0.0,0,0,0,0,0,2,13.3,91,7.0,47.4,19,19,12.1,2.28,0,0,0.0,47.4,9,0,0.0,19,82.6,0,5,,,,,67.2,36.4,72.7,,36.9,,,,,0,1,22,,42.9,0.0,0,0,0,0,0,2,9.1,106,5.6,0,0.0,3,3,21.7,3.3,0,0,0.0,0.0,0,4,,4,17.4,0,0,,,,,63.3,39.7,67.4,,40.1,,,,,0,0,4,25.0,39.6,25.0,1,0,0,0,0,0,0.0,0,0.0
Hunter Simmons,148254,QB,WISCONSIN,1,23,63.6,11,11,5.1,2.67,0,1,9.1,54.5,6,3,14.3,12,52.2,1,2,,,,,65.8,40.7,70.7,,34.9,,,64.3,,0,2,12,0.0,46.6,0.0,0,1,0,0,0,2,16.7,102,9.3,0,349,67.5,57.8,58.4,57.4,75.0,8,9,12.5,3.46,0,1,11.1,66.7,6,1,0.0,11,47.8,0,3,,,,,65.6,75.3,70.4,,84.5,,,51.6,,0,0,11,0.0,85.4,0.0,0,2,0,1,0,0,0.0,60,6.7,70.6,17,17,8.8,2.82,0,2,11.8,64.7,11,0,8.3,19,82.6,1,4,,,,,67.0,70.6,72.2,,76.0,,,51.6,,0,1,19,,68.5,0.0,0,2,0,0,0,1,5.3,151,8.9,1,50.0,2,3,3.5,4.15,0,0,0.0,33.3,1,4,0.0,4,17.4,0,1,,,,,63.3,27.9,67.4,,24.8,,,64.3,,0,1,4,0.0,5.6,0.0,0,1,0,1,0,1,25.0,11,3.7
E.J. Warner,156185,QB,FRESNO ST,1,23,60.0,5,5,10.2,2.22,0,0,0.0,40.0,2,0,33.3,5,21.7,1,1,,,,,63.8,51.0,68.1,,51.1,,,,,0,0,5,,47.9,0.0,0,0,0,0,0,0,0.0,6,1.2,0,169,27.3,59.0,61.2,53.7,86.7,15,15,4.3,2.81,0,1,6.7,86.7,13,2,0.0,18,78.3,0,6,,,,,66.8,62.0,72.0,,66.6,,,52.6,,0,1,18,50.0,97.8,5.6,1,2,0,0,1,1,5.6,132,8.8,84.2,19,19,5.8,2.56,0,1,5.3,78.9,15,0,6.3,21,91.3,1,7,,,,,67.2,58.0,72.5,,61.7,,,52.6,,0,1,21,,92.5,0.0,0,2,0,0,1,1,4.8,138,7.3,0,0.0,1,1,6.0,3.95,0,0,0.0,0.0,0,2,,2,8.7,0,0,,,,,61.8,58.5,65.5,,58.5,,,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Joseph Filardi,199227,QB,SYRACUSE,1,22,85.7,7,8,7.9,2.95,0,0,0.0,62.5,5,5,16.7,11,50.0,1,4,,,,,65.6,66.9,70.7,,63.1,,,63.1,,0,0,11,40.0,76.0,18.2,2,1,0,1,0,0,0.0,42,5.3,0,304,28.5,53.4,52.0,56.8,66.7,9,9,4.3,2.62,0,0,0.0,55.6,5,2,16.7,11,50.0,1,0,,,,,65.8,43.0,70.7,,45.1,,,57.0,,0,0,12,0.0,60.9,0.0,0,1,0,0,0,0,0.0,23,2.6,78.6,14,14,6.4,2.31,0,0,0.0,71.4,10,0,9.1,15,68.2,1,3,,,,,66.5,58.5,71.8,,58.1,,,,,0,0,16,,81.0,0.0,0,0,0,0,0,0,0.0,65,4.6,1,50.0,2,3,2.0,3.81,0,0,0.0,0.0,0,7,100.0,7,31.8,1,1,,,,,64.6,46.4,69.1,,42.4,,,60.2,,0,0,7,28.6,39.6,28.6,2,2,0,1,0,0,0.0,0,0.0
Ethan Grunkemeyer,183606,QB,PENN STATE,1,22,80.0,5,5,7.8,1.88,0,0,0.0,80.0,4,1,0.0,5,22.7,0,2,,,,,64.6,64.8,69.5,,64.6,,,,,0,0,8,0.0,158.3,0.0,0,0,0,0,1,0,0.0,65,13.0,0,266,68.3,77.5,76.7,60.0,87.5,16,16,9.4,2.67,0,1,5.9,81.3,13,8,7.1,17,77.3,1,9,,,,,66.8,79.5,72.0,,78.8,,,,,0,0,18,12.5,104.2,5.9,1,0,0,0,0,0,0.0,144,9.0,92.3,13,13,5.5,1.89,0,0,0.0,92.3,12,0,0.0,13,59.1,0,8,,,,,66.2,76.3,71.4,,75.8,,,,,0,0,15,,140.4,0.0,0,0,0,0,1,0,0.0,150,11.5,1,75.0,8,8,14.8,3.36,0,1,10.0,62.5,5,9,16.7,9,40.9,1,3,,,,,65.6,71.4,70.4,,70.9,,,,,0,0,11,11.1,84.9,11.1,1,0,0,0,0,0,0.0,59,7.4
Jalen Kitna,146688,QB,UAB,1,22,77.8,9,10,5.8,2.48,0,0,0.0,70.0,7,3,0.0,12,54.5,0,4,,,,,65.8,70.7,70.7,,70.3,,,,,0,0,12,66.7,129.6,16.7,2,0,0,1,2,0,0.0,71,7.1,0,321,69.3,80.3,79.5,65.2,100.0,7,7,5.4,3.23,0,0,0.0,100.0,7,1,0.0,10,45.5,0,4,,,,,65.4,84.5,70.1,,82.4,,,66.6,,0,0,10,0.0,118.8,0.0,0,3,0,0,0,0,0.0,95,13.6,87.5,16,16,5.6,2.29,0,0,0.0,87.5,14,0,0.0,18,81.8,0,8,,,,,66.8,88.7,72.0,,83.5,,,70.7,,0,0,18,,149.5,0.0,0,2,0,0,2,0,0.0,166,10.4,0,,0,1,,5.18,0,0,0.0,0.0,0,4,,4,18.2,0,0,,,,,63.3,47.5,67.4,,52.6,,,57.3,,0,0,4,50.0,39.6,50.0,2,1,0,1,0,0,0.0,0,0.0
Bryce Underwood,198795,QB,MICHIGAN,1,22,50.0,4,4,7.3,2.83,0,0,0.0,50.0,2,2,0.0,6,27.3,0,1,,,,,64.6,38.2,69.1,,40.3,,,57.3,,0,0,7,50.0,58.3,16.7,1,1,0,0,0,0,0.0,14,3.5,0,222,68.8,60.8,58.8,61.9,78.6,14,14,4.1,2.82,0,1,6.7,42.9,6,4,45.5,16,72.7,5,3,,,,,66.7,70.2,71.8,,69.7,,,,,0,1,17,50.0,22.6,12.5,2,0,0,0,0,0,0.0,49,3.5,73.3,15,15,5.7,2.42,0,1,5.9,40.0,6,0,45.5,16,72.7,5,4,,,,,66.8,58.0,72.0,,59.7,,,57.3,,0,1,18,,23.8,0.0,0,1,0,0,0,0,0.0,58,3.9,0,66.7,3,3,0.0,3.9,0,0,0.0,66.7,2,6,0.0,6,27.3,0,0,,,,,64.2,57.6,68.6,,57.4,,,,,0,0,6,50.0,70.1,50.0,3,0,0,0,0,0,0.0,5,1.7
Lunch Winfield,176367,QB,LA LAFAYET,1,22,60.0,10,11,5.8,2.55,0,0,0.0,54.5,6,1,0.0,12,54.5,0,3,,,,,66.0,56.1,71.0,,58.5,,,57.0,,0,0,13,0.0,62.7,0.0,0,1,0,1,0,0,0.0,40,3.6,0,207,33.5,48.6,53.7,49.6,44.4,9,10,11.4,2.69,0,0,0.0,40.0,4,3,0.0,10,45.5,0,2,,,,,65.8,51.3,70.7,,51.3,,,,,0,0,12,0.0,52.9,0.0,0,0,0,1,0,0,0.0,42,4.2,52.9,17,17,9.4,2.38,0,0,0.0,52.9,9,0,0.0,18,81.8,0,5,,,,,67.1,56.0,72.4,,57.7,,,57.0,,0,0,20,,65.6,0.0,0,1,0,0,0,0,0.0,79,4.6,0,50.0,2,4,0.5,3.68,0,0,0.0,25.0,1,4,0.0,4,18.2,0,0,,,,,63.8,47.1,68.1,,47.2,,,,,0,0,5,0.0,39.6,0.0,0,0,0,2,0,0,0.0,3,0.8
Kyron Drones,144506,QB,VA TECH,1,21,0.0,1,1,10.0,3.05,0,0,0.0,0.0,0,2,,2,9.5,0,0,,,,,61.8,43.9,65.5,,44.3,,,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0,0,337,70.8,53.3,53.9,56.0,42.9,14,15,14.1,3.25,0,0,0.0,26.7,4,5,33.3,19,90.5,2,2,,,,,67.0,52.3,72.2,,58.6,,,48.8,,1,2,19,20.0,31.4,5.3,1,3,0,0,1,0,0.0,78,5.2,41.7,12,12,14.3,2.91,0,0,0.0,33.3,4,0,20.0,14,66.7,1,2,,,,,66.2,54.8,71.2,,60.1,,,51.6,,0,1,14,,50.0,0.0,0,2,0,0,1,0,0.0,78,6.5,0,33.3,3,4,12.0,3.89,0,0,0.0,0.0,0,7,100.0,7,33.3,1,0,,,,,64.6,43.8,69.1,,46.7,,,57.0,,1,1,7,28.6,0.0,28.6,2,1,0,0,0,0,0.0,0,0.0
Gio Lopez,172309,QB,N CAROLINA,1,21,71.4,7,7,10.6,2.89,0,0,0.0,71.4,5,5,0.0,9,42.9,0,2,,,,,65.1,50.0,69.8,,50.1,,,,,0,0,9,40.0,83.0,22.2,2,0,0,0,0,0,0.0,36,5.1,0,245,69.9,61.1,63.3,55.3,66.7,9,9,16.1,3.97,0,1,8.3,66.7,6,4,0.0,12,57.1,0,5,,,,,66.4,69.1,71.4,,71.4,,,57.3,,0,0,15,50.0,132.6,16.7,2,1,0,0,1,0,0.0,82,9.1,60.0,10,10,10.7,3.44,0,0,0.0,60.0,6,0,0.0,12,57.1,0,4,,,,,65.8,40.8,70.7,,42.7,,,57.3,,0,0,12,,72.9,8.3,1,1,0,0,0,0,0.0,50,5.0,1,83.3,6,6,18.7,3.59,0,1,11.1,83.3,5,9,0.0,9,42.9,0,3,,,,,65.8,82.3,70.7,,81.6,,,,,0,0,12,33.3,153.5,33.3,3,0,0,0,1,0,0.0,68,11.3
Zach Gibson,100201,QB,FAU,1,20,100.0,4,5,5.3,3.14,0,0,0.0,80.0,4,1,0.0,5,25.0,0,2,,,,,64.2,68.4,68.6,,68.1,,,,,0,0,6,0.0,101.7,0.0,0,0,0,1,0,0,0.0,42,8.4,0,165,25.5,41.9,51.4,47.6,60.0,15,15,6.3,3.3,0,0,0.0,53.3,8,2,11.1,15,75.0,1,3,,,,,66.5,45.5,71.6,,45.5,,,,,0,1,16,0.0,39.3,0.0,0,0,0,0,0,1,6.3,74,4.9,62.5,16,17,5.8,3.11,0,0,0.0,52.9,9,0,10.0,17,85.0,1,3,,,,,66.8,45.3,72.0,,45.3,,,,,0,1,18,,41.3,0.0,0,0,0,1,0,1,5.6,80,4.7,0,100.0,3,3,7.7,4.13,0,0,0.0,100.0,3,3,0.0,3,15.0,0,2,,,,,63.3,72.1,67.4,,71.8,,,,,0,0,4,0.0,116.7,0.0,0,0,0,0,0,0,0.0,36,12.0
KJ Jackson,184386,QB,ARKANSAS,1,20,80.0,5,5,10.0,2.86,0,1,20.0,80.0,4,5,0.0,5,25.0,0,2,,,,,63.8,72.7,68.1,,72.3,,,,,0,0,5,0.0,147.9,0.0,0,0,0,0,1,1,20.0,50,10.0,0,111,25.8,64.7,62.2,64.0,66.7,12,12,6.3,2.54,0,1,8.3,58.3,7,5,12.5,15,75.0,1,4,,,,,21.6,53.7,71.4,,55.6,,,57.3,,0,0,15,20.0,77.1,6.7,1,1,0,0,0,1,6.7,76,6.3,62.5,8,8,5.8,2.46,0,0,0.0,62.5,5,0,0.0,10,50.0,0,3,,,,,18.0,43.8,70.1,,45.9,,,57.3,,0,0,10,,80.2,0.0,0,1,0,0,0,1,10.0,50,6.3,0,77.8,9,9,8.8,2.78,0,2,22.2,66.7,6,10,14.3,10,50.0,1,3,,,,,65.4,77.2,70.1,,76.6,,,,,0,0,10,10.0,129.9,10.0,1,0,0,0,1,1,10.0,76,8.4
Avery Johnson,173108,QB,KANSAS ST,1,20,66.7,6,6,5.2,2.27,0,0,0.0,50.0,3,0,25.0,7,35.0,1,2,,,,,64.6,66.8,69.1,,62.3,,,63.7,,0,0,7,,64.6,0.0,0,1,0,0,0,0,0.0,30,5.0,0,199,69.7,75.9,75.2,65.0,80.0,10,11,8.5,2.86,0,0,0.0,63.6,7,3,12.5,13,65.0,1,6,,,,,66.0,79.0,71.0,,79.1,,,61.8,,0,0,13,0.0,87.3,0.0,0,2,0,1,0,0,0.0,85,7.7,75.0,16,16,7.3,2.38,0,0,0.0,62.5,10,0,16.7,17,85.0,2,7,,,,,66.7,78.8,71.8,,76.3,,,63.7,,0,0,17,,84.1,0.0,0,1,0,0,0,0,0.0,115,7.2,0,,0,1,,4.23,0,0,0.0,0.0,0,3,,3,15.0,0,1,,,,,62.7,60.9,66.6,,60.0,,,61.8,,0,0,3,0.0,39.6,0.0,0,2,0,1,0,0,0.0,0,0.0
Taylen Green,145996,QB,ARKANSAS,1,20,0.0,2,2,10.5,3.48,0,0,0.0,0.0,0,2,,4,20.0,0,0,,,,,63.3,51.7,67.4,,56.3,,,57.3,,0,0,4,50.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0,0,111,68.0,53.8,58.0,53.0,63.6,11,11,7.5,3.73,0,0,0.0,54.5,6,9,14.3,16,80.0,1,4,,,,,66.8,56.2,72.0,,59.4,,,55.2,,0,0,18,22.2,69.9,12.5,2,3,0,0,0,1,5.6,59,5.4,55.6,9,9,7.3,3.09,0,0,0.0,55.6,5,0,0.0,9,45.0,0,2,,,,,65.4,73.3,70.1,,72.9,,,,,0,0,10,,70.6,0.0,0,0,0,0,0,0,0.0,48,5.3,0,50.0,4,4,9.5,4.16,0,0,0.0,25.0,1,11,50.0,11,55.0,1,2,,,,,65.8,37.2,70.7,,37.6,,,53.0,,0,0,12,27.3,39.6,27.3,3,4,0,0,0,1,8.3,11,2.8
Zion Turner,158636,QB,MARSHALL,1,20,100.0,4,4,8.0,2.92,0,1,25.0,100.0,4,3,0.0,5,25.0,0,3,,,,,63.8,77.0,68.1,,85.7,,,56.2,,0,0,5,0.0,158.3,0.0,0,1,0,0,1,0,0.0,72,18.0,0,214,67.2,84.9,87.4,56.2,66.7,15,15,9.9,3.05,0,0,0.0,60.0,9,4,10.0,15,75.0,1,5,,,,,66.5,81.6,71.6,,80.8,,,,,0,0,16,0.0,79.9,0.0,0,0,0,0,0,0,0.0,100,6.7,69.2,13,13,10.4,2.85,0,1,7.7,69.2,9,0,0.0,13,65.0,0,7,,,,,66.0,92.9,71.0,,92.5,,,,,0,0,13,,130.3,0.0,0,0,0,0,1,0,0.0,140,10.8,0,83.3,6,6,7.7,3.31,0,0,0.0,66.7,4,7,20.0,7,35.0,1,1,,,,,64.9,47.7,69.5,,51.7,,,56.2,,0,0,8,0.0,79.9,0.0,0,1,0,0,0,0,0.0,32,5.3
Luke Altmyer,146802,QB,ILLINOIS,1,19,,0,1,,4.0,0,0,0.0,0.0,0,2,,2,10.5,0,0,,,,,9.2,28.0,65.5,,28.6,,,,,0,0,2,50.0,39.6,50.0,1,0,0,1,0,1,50.0,0,0.0,0,187,17.1,49.5,59.0,47.7,71.4,14,14,11.9,3.18,0,0,0.0,71.4,10,6,0.0,17,89.5,0,5,,,,,67.0,72.6,72.4,,71.4,60.0,,64.2,,0,0,19,0.0,102.1,0.0,0,3,0,0,0,0,0.0,136,9.7,63.6,11,11,11.6,2.3,0,0,0.0,63.6,7,0,0.0,11,57.9,0,2,,,,,65.6,63.9,70.4,,63.6,,,,,0,0,11,,87.7,0.0,0,0,0,0,0,0,0.0,86,7.8,1,100.0,3,4,13.0,4.6,0,0,0.0,75.0,3,8,0.0,8,42.1,0,3,,,,,17.6,58.0,70.4,,52.5,60.0,,64.2,,0,0,10,12.5,116.7,12.5,1,3,0,1,0,1,10.0,50,12.5
Max Johnson,124099,QB,N CAROLINA,1,19,50.0,8,8,4.5,2.71,0,0,0.0,37.5,3,3,25.0,8,42.1,1,2,,,,,64.9,49.9,69.5,,49.9,,,,,0,0,8,0.0,46.9,0.0,0,0,0,0,0,0,0.0,26,3.3,0,245,23.4,42.4,34.9,66.6,71.4,7,7,3.6,3.37,0,0,0.0,71.4,5,4,0.0,11,57.9,0,3,,,,,18.5,43.1,70.4,,31.0,,,66.6,,0,0,11,25.0,78.3,9.1,1,3,0,0,0,2,18.2,28,4.0,63.6,11,11,3.5,2.69,0,0,0.0,63.6,7,0,0.0,12,63.2,0,4,,,,,65.8,57.3,70.7,,52.4,,,64.2,,0,0,12,,74.8,0.0,0,1,0,0,0,1,8.3,52,4.7,0,50.0,4,4,5.8,3.79,0,0,0.0,25.0,1,7,50.0,7,36.8,1,1,,,,,14.6,30.2,69.1,,27.6,,,62.0,,0,0,7,14.3,39.6,14.3,1,2,0,0,0,1,14.3,2,0.5
Broc Lowry,173383,QB,W MICHIGAN,1,18,33.3,3,3,16.7,3.0,0,0,0.0,33.3,1,1,0.0,4,22.2,0,1,,,,,63.3,53.0,67.4,,53.1,,,,,0,0,4,100.0,43.8,25.0,1,0,0,0,0,0,0.0,10,3.3,0,347,74.6,78.7,69.5,72.8,80.0,10,12,15.8,2.81,0,0,0.0,50.0,6,3,25.0,14,77.8,2,5,,,,,66.2,74.7,71.2,,75.5,,,60.3,,1,0,14,0.0,75.0,0.0,0,2,1,0,0,0,0.0,90,7.5,75.0,12,13,14.4,2.74,0,0,0.0,53.8,7,0,22.2,14,77.8,2,6,,,,,66.2,79.2,71.2,,75.9,,,64.2,,0,0,14,,79.0,0.0,0,1,1,0,0,0,0.0,100,7.7,0,0.0,1,2,35.0,3.23,0,0,0.0,0.0,0,4,,4,22.2,0,0,,,,,63.3,40.0,67.4,,46.0,,,56.3,,1,0,4,25.0,39.6,25.0,1,1,0,0,0,0,0.0,0,0.0
