player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Joe Labas,144847,QB,C MICHIGAN,2,24,85.7,7,10,2.1,2.09,2,0,0.0,60.0,6,3,0.0,10,41.7,0,3,,,,,19.6,50.6,70.7,50.4,,,0,0,12,0.0,72.9,0.0,0,0,0,1,0,0,0.0,50,5.0,0,134,29.2,67.2,63.8,64.9,76.9,13,14,9.0,2.94,1,0,0.0,71.4,10,7,0.0,14,58.3,0,5,,,,,66.2,72.8,71.2,72.3,,,0,0,14,0.0,113.7,0.0,0,0,0,0,1,0,0.0,95,6.8,91.7,12,15,6.5,2.39,2,0,0.0,73.3,11,0,0.0,15,62.5,0,6,,,,,66.5,71.0,71.6,70.5,,,0,0,16,,93.2,0.0,0,0,0,1,0,0,0.0,108,7.2,0,62.5,8,9,6.8,2.92,1,0,0.0,55.6,5,10,0.0,9,37.5,0,2,,,,,18.0,53.3,70.1,53.2,,,0,0,10,0.0,102.5,0.0,0,0,0,0,1,0,0.0,37,4.1
Cale Hellums,170981,QB,ARMY,2,24,77.8,9,11,5.1,2.91,0,0,0.0,63.6,7,9,0.0,13,54.2,0,5,,,,,66.2,77.2,71.2,71.6,,68.8,0,0,14,0.0,99.4,0.0,0,2,0,2,1,0,0.0,37,3.4,0,114,79.7,70.7,46.0,72.9,66.7,3,4,7.0,3.52,0,0,0.0,25.0,1,2,50.0,11,45.8,1,3,,,,,65.6,32.5,70.7,24.5,55.9,61.0,0,0,11,0.0,39.6,0.0,0,7,0,1,0,1,9.1,8,2.0,66.7,6,6,5.7,2.83,0,0,0.0,50.0,3,0,25.0,13,54.2,1,3,,,,,66.2,38.6,71.4,26.0,55.9,66.6,0,0,14,,56.3,0.0,0,7,0,0,0,1,7.1,12,2.0,0,83.3,6,9,5.5,3.61,0,0,0.0,55.6,5,11,0.0,11,45.8,0,5,,,,,65.6,77.0,70.4,79.2,,59.8,0,0,11,0.0,100.7,0.0,0,2,0,3,1,0,0.0,33,3.7
Will Hammond,184898,QB,TEXAS TECH,2,22,83.3,6,6,5.5,2.03,0,0,0.0,83.3,5,0,0.0,6,27.3,0,3,,,,,64.2,70.4,68.6,70.1,,,0,0,6,,145.8,0.0,0,0,0,0,1,0,0.0,57,9.5,0,315,68.0,77.4,68.9,75.3,69.2,13,13,8.8,2.73,0,0,0.0,69.2,9,4,0.0,16,72.7,0,8,,,,,66.5,73.4,71.6,65.3,,72.5,0,0,16,0.0,126.8,0.0,0,3,0,0,1,1,6.3,129,9.9,82.4,17,17,7.7,2.31,0,0,0.0,82.4,14,0,0.0,18,81.8,0,10,,,,,66.8,83.4,72.0,80.3,,64.1,0,0,18,,151.5,0.0,0,1,0,0,2,0,0.0,186,10.9,0,0.0,2,2,8.5,3.58,0,0,0.0,0.0,0,4,,4,18.2,0,1,,,,,63.3,46.2,67.4,29.4,,68.2,0,0,4,0.0,39.6,0.0,0,2,0,0,0,1,25.0,0,0.0
Amari Odom,178686,QB,KENNESAW,1,22,33.3,6,6,10.2,3.0,0,0,0.0,33.3,2,5,0.0,10,45.5,0,2,,,,,65.4,35.1,70.1,30.3,,59.1,0,1,10,20.0,9.0,10.0,1,3,0,0,0,1,10.0,27,4.5,0,200,70.4,68.7,72.4,57.8,88.9,9,10,14.6,2.94,0,3,27.3,80.0,8,2,0.0,12,54.5,0,4,,,,,66.0,91.2,71.0,92.0,,57.3,0,0,13,50.0,118.8,8.3,1,1,0,1,0,1,7.7,149,14.9,64.3,14,14,13.1,2.51,0,3,21.4,64.3,9,0,0.0,15,68.2,0,4,,,,,66.4,69.1,71.4,71.2,,57.3,0,1,15,,72.0,0.0,0,1,0,0,0,2,13.3,155,11.1,0,100.0,1,2,9.0,3.94,0,0,0.0,50.0,1,7,0.0,7,31.8,0,2,,,,,64.9,64.8,69.5,67.5,,59.1,0,0,8,28.6,87.5,28.6,2,3,0,1,0,0,0.0,21,10.5
Tramell Jones Jr.,200122,QB,FLORIDA,1,22,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,163,68.1,76.4,82.3,53.8,77.8,18,18,9.7,2.71,0,0,0.0,66.7,12,7,14.3,22,100.0,2,9,,,,,67.5,76.9,72.8,82.3,,53.8,0,0,23,0.0,125.0,0.0,0,4,0,0,2,0,0.0,131,7.3,73.3,15,15,11.8,2.11,0,0,0.0,60.0,9,0,18.2,15,68.2,2,7,,,,,66.4,84.6,71.4,83.7,,,0,0,15,,123.1,0.0,0,0,0,0,2,0,0.0,113,7.5,0,100.0,3,3,-0.7,4.0,0,0,0.0,100.0,3,7,0.0,7,31.8,0,2,,,,,64.9,54.9,69.5,63.7,,53.8,0,0,8,0.0,91.7,0.0,0,4,0,0,0,0,0.0,18,6.0
Husan Longstreet,199411,QB,USC,2,21,100.0,2,2,-0.5,1.15,0,0,0.0,100.0,2,0,0.0,2,9.5,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,0,326,27.3,70.3,57.3,73.7,100.0,12,13,3.2,3.25,0,0,0.0,84.6,11,3,8.3,19,90.5,1,9,,,,,24.2,63.0,72.4,56.1,,67.5,0,0,20,33.3,122.1,5.3,1,5,0,1,1,1,5.0,93,7.2,100.0,13,13,2.5,2.78,0,0,0.0,92.3,12,0,7.7,18,85.7,1,8,,,,,67.0,72.2,72.2,67.3,,67.5,0,0,19,,123.1,0.0,0,5,0,0,1,0,0.0,96,7.4,0,100.0,1,2,5.0,4.7,0,0,0.0,50.0,1,3,0.0,3,14.3,0,1,,,,,9.8,36.2,66.6,36.6,,,0,0,3,33.3,58.3,33.3,1,0,0,1,0,1,33.3,7,3.5
Haynes King,124329,QB,GA TECH,1,21,100.0,4,5,1.3,1.84,0,0,0.0,80.0,4,1,0.0,5,23.8,0,2,,,,,64.2,74.5,68.6,74.1,,,0,0,6,0.0,103.3,0.0,0,0,1,0,0,0,0.0,44,8.8,0,176,44.2,64.0,61.7,62.1,69.2,13,15,6.9,2.55,1,0,0.0,53.3,8,5,11.1,16,76.2,1,5,,,,,66.8,53.9,72.0,55.7,,57.3,0,1,18,0.0,43.5,0.0,0,1,0,1,0,0,0.0,89,5.9,83.3,12,14,6.1,2.39,1,0,0.0,64.3,9,0,10.0,15,71.4,1,5,,,,,66.5,64.5,71.6,66.8,,57.3,0,0,16,,85.1,0.0,0,1,1,0,0,0,0.0,99,7.1,0,60.0,5,6,4.4,2.35,0,0,0.0,50.0,3,6,0.0,6,28.6,0,2,,,,,64.9,52.8,69.5,52.7,,,0,1,8,0.0,27.8,0.0,0,0,0,1,0,0,0.0,34,5.7
Baylor Hayes,192135,QB,TULSA,1,19,75.0,4,4,5.3,2.33,0,0,0.0,75.0,3,0,0.0,4,21.1,0,2,,,,,63.3,29.1,67.4,29.3,,,0,1,4,,45.8,0.0,0,0,0,0,0,1,25.0,20,5.0,0,320,29.6,63.6,56.3,71.3,100.0,11,13,5.6,3.18,0,1,7.1,84.6,11,4,0.0,15,78.9,0,7,,,,,26.8,80.4,71.6,72.3,,69.3,1,0,16,25.0,129.2,6.7,1,1,0,1,1,0,0.0,115,8.8,92.9,14,14,5.6,2.58,0,0,0.0,92.9,13,0,0.0,15,78.9,0,8,,,,,66.4,66.6,71.4,58.0,,69.3,0,1,15,,99.1,0.0,0,1,0,0,1,1,6.7,129,9.2,0,100.0,1,3,4.0,4.58,0,1,25.0,33.3,1,4,0.0,4,21.1,0,1,,,,,17.9,55.4,68.1,55.3,,,1,0,5,25.0,42.4,25.0,1,0,0,1,0,0,0.0,6,2.0
Blake Horvath,162555,QB,NAVY,2,18,87.5,8,8,10.5,2.74,0,0,0.0,87.5,7,1,0.0,9,50.0,0,6,,,,,65.1,72.9,69.8,76.0,,57.8,0,0,9,0.0,158.3,0.0,0,1,0,0,1,0,0.0,206,25.8,0,237,75.2,84.9,78.1,74.3,71.4,7,7,10.3,2.6,0,0,0.0,71.4,5,1,0.0,9,50.0,0,4,,,,,65.1,85.9,69.8,72.0,,77.1,0,0,9,0.0,117.9,0.0,0,2,0,0,1,0,0.0,28,4.0,80.0,15,15,10.4,2.46,0,0,0.0,80.0,12,0,0.0,16,88.9,0,9,,,,,66.5,85.8,71.6,78.1,,70.0,0,0,16,,158.3,0.0,0,1,0,0,2,0,0.0,234,15.6,0,,0,0,,4.4,0,0,,,0,2,,2,11.1,0,1,,,,,61.8,63.1,65.5,,,61.7,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,
Cole Gonzales,159939,QB,PITTSBURGH,1,16,100.0,2,2,4.0,1.5,0,0,0.0,50.0,1,0,50.0,2,12.5,1,0,,,,,61.8,76.0,65.5,75.4,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,-3,-1.5,0,268,66.5,72.0,74.9,56.7,69.2,13,13,8.3,2.3,0,0,0.0,53.8,7,2,22.2,14,87.5,2,2,,,,,66.2,67.2,71.2,70.4,,56.7,0,0,14,0.0,101.4,0.0,0,1,0,0,1,0,0.0,90,6.9,71.4,14,14,8.2,2.05,0,0,0.0,50.0,7,0,30.0,14,87.5,3,2,,,,,66.2,75.4,71.2,74.8,,,0,0,14,,90.8,0.0,0,0,0,0,1,0,0.0,78,5.6,0,100.0,1,1,1.0,3.25,0,0,0.0,100.0,1,2,0.0,2,12.5,0,0,,,,,61.8,52.7,65.5,60.4,,56.7,0,0,2,0.0,104.2,0.0,0,1,0,0,0,0,0.0,9,9.0
Jake Merklinger,184888,QB,TENNESSEE,1,16,60.0,5,6,16.6,3.26,0,0,0.0,50.0,3,4,0.0,8,50.0,0,5,,,,,64.9,76.9,69.5,69.0,,69.5,1,0,8,0.0,107.6,0.0,0,2,0,0,2,0,0.0,35,5.8,0,307,66.5,87.5,83.2,69.5,100.0,8,8,6.5,2.04,0,0,0.0,75.0,6,0,25.0,8,50.0,2,5,,,,,64.9,87.0,69.5,86.3,,,0,0,8,,107.8,0.0,0,0,0,0,0,0,0.0,83,10.4,83.3,12,12,11.3,2.27,0,0,0.0,66.7,8,0,20.0,12,75.0,2,7,,,,,65.8,86.0,70.7,85.2,,,0,0,12,,124.0,0.0,0,0,0,0,1,0,0.0,111,9.3,0,100.0,1,2,0.0,3.8,0,0,0.0,50.0,1,4,0.0,4,25.0,0,3,,,,,63.3,73.8,67.4,58.9,,69.5,1,0,4,0.0,97.9,0.0,0,2,0,0,1,0,0.0,7,3.5
Grayson Loftis,170054,QB,CHARLOTTE,2,15,100.0,1,1,-1.0,1.8,0,0,0.0,0.0,0,0,100.0,1,6.7,1,0,,,,,61.8,61.9,65.5,61.8,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,136,66.7,68.1,64.6,64.3,72.7,11,13,16.2,2.98,0,2,14.3,61.5,8,3,0.0,14,93.3,0,7,,,,,66.4,68.1,71.4,64.4,,64.3,1,2,15,0.0,49.0,0.0,0,1,1,0,0,2,13.3,110,8.5,80.0,10,11,17.3,2.83,0,2,15.4,63.6,7,0,12.5,12,80.0,1,7,,,,,66.2,84.6,71.2,81.2,,64.3,0,1,14,,57.4,0.0,0,1,1,0,0,1,7.1,106,9.6,0,50.0,2,3,2.0,3.2,0,0,0.0,33.3,1,3,0.0,3,20.0,0,0,,,,,62.7,27.0,66.6,27.2,,,1,1,3,0.0,2.8,0.0,0,0,0,0,0,1,33.3,4,1.3
Zach Gibson,100201,QB,FAU,2,15,66.7,3,3,21.0,2.0,0,1,33.3,66.7,2,0,0.0,3,20.0,0,2,,,,,62.7,90.1,66.6,89.6,,,0,0,3,,109.7,0.0,0,0,0,0,0,0,0.0,40,13.3,0,165,66.4,48.8,47.9,,41.7,12,12,13.0,2.0,0,1,8.3,41.7,5,1,0.0,12,80.0,0,1,,,,,65.8,30.2,70.7,30.7,,,0,2,12,0.0,11.8,0.0,0,0,0,0,0,2,16.7,42,3.5,50.0,14,14,13.6,1.98,0,2,14.3,50.0,7,0,0.0,14,93.3,0,3,,,,,66.2,50.5,71.2,50.6,,,0,2,14,,28.6,0.0,0,0,0,0,0,2,14.3,82,5.9,0,0.0,1,1,29.0,2.3,0,0,0.0,0.0,0,1,,1,6.7,0,0,,,,,60.3,50.0,63.6,50.4,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Emory Williams,170099,QB,MIAMI FL,1,14,100.0,1,1,45.0,3.2,0,1,100.0,0.0,0,0,100.0,1,7.1,1,0,,,,,60.3,88.4,63.6,87.3,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,220,21.7,68.5,65.7,62.9,72.7,11,11,5.1,2.51,0,0,0.0,72.7,8,2,0.0,13,92.9,0,4,,,,,20.0,54.3,71.0,54.1,,,0,0,13,100.0,91.9,15.4,2,0,0,0,0,1,7.7,77,7.0,75.0,12,12,8.4,2.14,0,1,8.3,66.7,8,0,11.1,12,85.7,1,4,,,,,65.8,82.9,70.7,82.2,,,0,0,12,,84.4,0.0,0,0,0,0,0,0,0.0,77,6.4,0,,0,0,,5.05,0,0,,,0,2,,2,14.3,0,0,,,,,9.2,28.0,65.5,28.6,,,0,0,2,100.0,0.0,100.0,2,0,0,0,0,1,50.0,0,
Joe Pesansky,149434,QB,FIU,2,14,50.0,2,2,6.0,2.35,0,0,0.0,50.0,1,1,0.0,2,14.3,0,1,,,,,61.8,45.8,65.5,46.1,,,0,0,2,0.0,58.3,0.0,0,0,0,0,0,1,50.0,7,3.5,0,166,22.1,56.8,49.3,68.4,66.7,9,9,8.4,3.36,0,1,11.1,66.7,6,6,0.0,12,85.7,0,2,,,,,19.6,57.7,70.7,54.8,,62.8,0,0,12,16.7,85.9,8.3,1,2,0,0,0,1,8.3,61,6.8,85.7,7,7,4.1,2.06,0,0,0.0,85.7,6,0,0.0,7,50.0,0,2,,,,,64.6,82.2,69.1,81.7,,,0,0,7,,86.9,0.0,0,0,0,0,0,0,0.0,34,4.9,0,25.0,4,4,14.8,4.37,0,1,25.0,25.0,1,7,0.0,7,50.0,0,1,,,,,15.0,30.0,69.1,27.8,,62.8,0,0,7,14.3,62.5,14.3,1,2,0,0,0,2,28.6,34,8.5
Jadyn Glasser,184670,QB,C MICHIGAN,1,13,80.0,5,5,4.0,2.12,0,0,0.0,80.0,4,3,0.0,6,46.2,0,2,,,,,64.2,65.8,68.6,65.5,,,0,0,6,33.3,110.0,16.7,1,0,0,0,0,0,0.0,52,10.4,0,134,71.6,75.7,67.2,71.3,75.0,4,5,12.0,3.34,0,0,0.0,60.0,3,6,0.0,7,53.8,0,3,,,,,64.9,68.3,69.5,65.5,,61.7,0,0,8,16.7,73.8,14.3,1,1,1,0,0,0,0.0,26,5.2,66.7,3,4,3.0,1.4,0,0,0.0,50.0,2,0,0.0,4,30.8,0,2,,,,,63.8,55.6,68.1,55.6,,,0,0,5,,83.3,0.0,0,0,1,0,0,0,0.0,38,9.5,0,83.3,6,6,9.8,3.39,0,0,0.0,83.3,5,9,0.0,9,69.2,0,3,,,,,65.1,75.4,69.8,73.1,,61.7,0,0,9,22.2,94.4,22.2,2,1,0,0,0,0,0.0,40,6.7
Billy Edwards Jr.,144185,QB,WISCONSIN,1,13,0.0,2,2,31.0,3.45,0,0,0.0,0.0,0,1,,2,15.4,0,0,,,,,61.8,45.7,65.5,46.0,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,349,66.2,54.8,53.9,,66.7,9,11,13.4,2.15,1,0,0.0,54.5,6,3,0.0,11,84.6,0,5,,,,,65.8,59.5,70.7,59.3,,,0,0,12,0.0,73.3,0.0,0,0,0,1,0,0,0.0,68,6.2,75.0,8,9,10.0,1.93,1,0,0.0,66.7,6,0,0.0,9,69.2,0,5,,,,,65.4,65.0,70.1,64.7,,,0,0,10,,89.1,0.0,0,0,0,0,0,0,0.0,68,7.6,0,0.0,3,4,34.3,3.28,0,0,0.0,0.0,0,4,,4,30.8,0,0,,,,,63.3,39.8,67.4,40.1,,,0,0,4,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Christian Veilleux,145086,QB,GA STATE,1,13,20.0,5,6,8.8,1.87,1,0,0.0,16.7,1,2,0.0,6,46.2,0,1,,,,,64.2,50.7,68.6,50.7,,,0,1,6,0.0,56.9,0.0,0,0,0,0,1,1,16.7,43,7.2,0,175,68.6,58.1,52.2,64.2,80.0,5,5,0.0,2.5,0,0,0.0,60.0,3,2,25.0,7,53.8,1,1,,,,,64.6,59.5,69.1,58.8,,60.2,0,0,7,0.0,64.6,0.0,0,2,0,0,0,0,0.0,9,1.8,62.5,8,9,4.3,1.92,1,0,0.0,44.4,4,0,20.0,9,69.2,1,1,,,,,65.1,65.4,69.8,65.1,,,0,0,9,,100.2,0.0,0,0,0,0,1,0,0.0,52,5.8,0,0.0,2,2,5.0,2.85,0,0,0.0,0.0,0,4,,4,30.8,0,1,,,,,63.3,40.5,67.4,34.8,,60.2,0,1,4,0.0,0.0,0.0,0,2,0,0,0,1,25.0,0,0.0
Dewayne Coleman,163179,QB,ARMY,1,12,55.6,9,9,13.4,2.19,0,1,10.0,55.6,5,2,0.0,9,75.0,0,5,,,,,65.4,70.3,70.1,69.9,,,0,1,10,0.0,59.3,0.0,0,0,0,0,0,1,10.0,109,12.1,0,114,46.1,77.1,69.4,70.9,66.7,3,3,9.0,3.2,0,0,0.0,66.7,2,2,0.0,3,25.0,0,1,,,,,63.8,63.7,68.1,63.4,,,0,1,5,0.0,45.8,0.0,0,0,0,0,0,0,0.0,20,6.7,50.0,8,8,11.0,2.26,0,1,11.1,50.0,4,0,0.0,8,66.7,0,3,,,,,65.1,55.9,69.8,55.8,,,0,1,9,,39.6,0.0,0,0,0,0,0,1,11.1,68,8.5,0,75.0,4,4,15.0,2.8,0,0,0.0,75.0,3,4,0.0,4,33.3,0,3,,,,,64.2,82.5,68.6,81.8,,,0,1,6,0.0,77.1,0.0,0,0,0,0,0,0,0.0,61,15.3
JacQai Long,184703,QB,MARSHALL,1,12,50.0,2,3,26.5,3.88,0,0,0.0,0.0,0,3,100.0,4,33.3,1,0,,,,,63.3,68.8,67.4,68.5,,,0,0,4,33.3,39.6,25.0,1,0,0,1,0,0,0.0,0,0.0,0,214,67.7,50.7,49.5,59.2,50.0,6,8,4.2,3.14,0,0,0.0,37.5,3,3,0.0,8,66.7,0,1,,,,,64.9,40.1,69.5,40.3,,,1,0,8,0.0,45.8,0.0,0,0,0,1,0,0,0.0,19,2.4,50.0,6,6,8.3,2.55,0,0,0.0,50.0,3,0,0.0,6,50.0,0,1,,,,,64.2,45.0,68.6,45.1,,,0,0,6,,56.9,0.0,0,0,0,0,0,0,0.0,19,3.2,0,50.0,2,5,14.0,4.22,0,0,0.0,0.0,0,6,100.0,6,50.0,1,0,,,,,64.2,60.2,68.6,60.0,,,1,0,6,16.7,39.6,16.7,1,0,0,2,0,0,0.0,0,0.0
Gevani McCoy,147609,QB,TEMPLE,2,12,100.0,3,3,3.3,2.1,0,0,0.0,100.0,3,0,0.0,3,25.0,0,2,,,,,62.7,71.9,66.6,71.6,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,0,306,27.5,64.9,76.7,53.7,85.7,7,7,1.6,2.4,0,0,0.0,85.7,6,0,0.0,9,75.0,0,5,,,,,65.6,63.9,70.7,73.1,54.3,53.6,0,0,11,,147.3,0.0,0,2,0,0,1,0,0.0,69,9.9,90.0,10,10,2.1,2.33,0,0,0.0,90.0,9,0,0.0,12,100.0,0,7,,,,,66.2,68.6,71.4,76.7,54.3,53.6,0,0,14,,135.4,0.0,0,2,0,0,1,0,0.0,85,8.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Cam Fancher,145266,QB,UCF,1,12,50.0,4,4,15.5,2.92,0,0,0.0,50.0,2,0,0.0,5,41.7,0,2,,,,,64.2,62.9,68.6,56.3,,64.1,0,0,6,,56.3,0.0,0,1,0,0,0,0,0.0,10,2.5,0,323,66.8,66.4,60.6,66.7,75.0,4,5,5.8,3.1,1,0,0.0,60.0,3,3,0.0,7,58.3,0,3,,,,,64.2,71.3,69.1,64.5,,64.9,0,0,7,0.0,70.4,0.0,0,1,0,0,0,0,0.0,22,4.4,60.0,5,6,13.4,2.74,1,0,0.0,50.0,3,0,0.0,9,75.0,0,4,,,,,64.9,72.8,69.8,62.1,,71.7,0,0,9,,56.3,0.0,0,2,0,0,0,0,0.0,16,2.7,0,66.7,3,3,6.0,3.87,0,0,0.0,66.7,2,3,0.0,3,25.0,0,1,,,,,63.3,58.4,67.4,58.3,,,0,0,4,0.0,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3
Ryan Staub,171906,QB,COLORADO,1,12,100.0,2,2,14.5,3.53,0,1,50.0,100.0,2,2,0.0,3,25.0,0,2,,,,,62.7,86.7,66.6,86.0,,,0,0,3,50.0,158.3,33.3,1,0,0,0,1,0,0.0,57,28.5,1,143,67.0,89.2,85.5,63.3,75.0,8,9,10.3,2.23,0,2,20.0,55.6,5,0,16.7,9,75.0,1,2,,,,,65.4,76.7,70.1,76.2,,,0,0,10,,131.7,0.0,0,0,1,0,1,1,10.0,100,11.1,77.8,9,10,9.7,2.29,0,2,18.2,60.0,6,0,14.3,10,83.3,1,3,,,,,65.6,76.6,70.4,76.1,,,0,0,11,,142.1,0.0,0,0,1,0,2,1,9.1,121,12.1,1,100.0,1,1,24.0,3.9,0,1,100.0,100.0,1,2,0.0,2,16.7,0,1,,,,,61.8,87.7,65.5,86.8,,,0,0,2,50.0,118.8,50.0,1,0,0,0,0,0,0.0,36,36.0
Austin Mack,171934,QB,ALABAMA,1,12,100.0,1,1,5.0,1.8,0,0,0.0,100.0,1,0,0.0,1,8.3,0,1,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,0,103,65.8,59.4,64.2,52.9,77.8,9,9,6.6,3.03,0,0,0.0,77.8,7,2,0.0,11,91.7,0,5,,,,,65.6,58.0,70.4,63.8,,52.9,0,0,11,0.0,135.9,0.0,0,2,0,0,2,0,0.0,64,7.1,80.0,10,10,6.4,2.31,0,0,0.0,80.0,8,0,0.0,10,83.3,0,6,,,,,65.4,64.5,70.1,64.2,,,0,0,10,,139.6,0.0,0,0,0,0,2,0,0.0,80,8.0,0,,0,0,,6.0,0,0,,,0,2,,2,16.7,0,0,,,,,61.8,47.1,65.5,,,52.9,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,
Landyn Locke,199937,QB,SM HOUSTON,1,11,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,281,65.8,36.1,38.2,56.7,66.7,9,10,6.4,2.82,0,0,0.0,60.0,6,5,0.0,11,100.0,0,3,,,,,65.8,35.6,70.7,38.2,,56.7,0,0,12,0.0,113.8,0.0,0,1,0,1,1,1,8.3,68,6.8,83.3,6,6,1.2,2.27,0,0,0.0,83.3,5,0,0.0,6,54.5,0,2,,,,,64.6,35.2,69.1,35.4,,,0,0,7,,145.1,0.0,0,0,0,0,1,1,14.3,56,9.3,0,33.3,3,4,17.0,3.48,0,0,0.0,25.0,1,5,0.0,5,45.5,0,1,,,,,63.8,48.1,68.1,53.0,,56.7,0,0,5,0.0,39.6,0.0,0,1,0,1,0,0,0.0,12,3.0
